Cell_ID,Soil_ID,Mgmt_Field_ID,Reach_ID,Reach_Location_Code,Cell_Area,Time_of_Conc,Avg_Elevation,RCN_Calib_ID,Avg_Land_Slope,Aspect,RUSLE_ls_Fctr,RCN_Rtn_Calib_Fctr,Secondary_Climate_File_ID,Sheet_Flow_Mannings_n,Geology_ID,Conc_Flow_Slope,Conc_Flow_Length,Hydraulic_Geom_ID,Conc_Flow_Hydraulic_Depth,Conc_Flow_Mannings_n,Sheet_Flow_Slope,Sheet_Flow_Length,Shallow_Conc_Flow_Slope,Shallow_Conc_Flow_Length,Delivery_Ratio,Constant_USLE_C_Fctr,Constant_USLE_P_Fctr,All_OC_Calib_Fctr,All_N_Calib_Fctr,All_P_Calib_Fctr,Sheet_and_Rill_Erosion_Calib_Fctr,Gullies_Erosion_Calib_Fctr,Input_Units_Code
8711,,,871,0,10.0000,,169.64,,0.02799,72.95,0.311,,,,,0.00082,983.17,,,,0.04200,50.00,0.00201,50.00,,,,,,,,,1
8712,,,871,1,6.9100,,169.53,,0.01315,277.26,0.180,,,,,0.00231,347.13,,,,0.00766,50.00,0.00634,50.00,,,,,,,,,1
8713,,,871,1,3.2800,,169.38,,0.01348,82.40,0.206,,,,,0.00543,126.07,,,,0.01400,50.00,0.00025,50.00,,,,,,,,,1
8722,,,872,1,6.2700,,169.38,,0.01256,28.40,0.163,,,,,0.00064,104.35,,,,0.01351,50.00,0.00317,50.00,,,,,,,,,1
8723,,,872,1,23.2200,,169.53,,0.01367,195.47,0.188,,,,,0.00177,731.34,,,,0.01199,50.00,0.00001,50.00,,,,,,,,,1
8731,,,873,0,10.6200,,170.70,,0.02260,125.45,0.271,,,,,0.00029,710.33,,,,0.00800,50.00,0.00200,50.00,,,,,,,,,1
8732,,,873,1,9.0400,,170.02,,0.03224,37.42,0.336,,,,,0.00001,400.27,,,,0.01399,50.00,0.00001,50.00,,,,,,,,,1
8733,,,873,1,4.9900,,170.07,,0.01749,188.79,0.232,,,,,0.00606,21.57,,,,0.01000,50.00,0.01137,50.00,,,,,,,,,1
8742,,,874,1,0.7700,,169.28,,0.00402,36.49,0.077,,,,,0.00001,0.00,,,,0.00400,50.00,0.00227,43.64,,,,,,,,,1
8743,,,874,1,6.1400,,169.89,,0.00777,251.41,0.118,,,,,0.00112,540.98,,,,0.02599,50.00,0.00001,50.00,,,,,,,,,1
8751,,,875,0,12.4300,,170.38,,0.00992,130.60,0.148,,,,,0.00142,425.77,,,,0.01200,50.00,0.00600,50.00,,,,,,,,,1
8752,,,875,1,9.9000,,169.91,,0.00815,50.60,0.131,,,,,0.00343,186.07,,,,0.00600,50.00,0.00683,50.00,,,,,,,,,1
8753,,,875,1,11.2000,,170.06,,0.00718,213.32,0.120,,,,,0.00192,364.71,,,,0.01800,50.00,0.00200,50.00,,,,,,,,,1
8761,,,876,0,10.9800,,170.13,,0.00799,169.02,0.129,,,,,0.00135,519.56,,,,0.01200,50.00,0.00001,50.00,,,,,,,,,1
8762,,,876,1,1.6800,,169.49,,0.00623,114.96,0.092,,,,,0.00155,75.71,,,,0.00600,50.00,0.00366,50.00,,,,,,,,,1
8763,,,876,1,13.6700,,169.85,,0.00762,203.44,0.126,,,,,0.00190,474.71,,,,0.01683,50.00,0.00118,50.00,,,,,,,,,1
8772,,,877,1,6.4200,,169.17,,0.02199,107.42,0.256,,,,,0.00221,358.85,,,,0.01000,50.00,0.00001,50.00,,,,,,,,,1
8773,,,877,1,4.3700,,169.19,,0.02682,271.53,0.313,,,,,0.00112,210.56,,,,0.00634,50.00,0.00766,50.00,,,,,,,,,1
8782,,,878,1,2.5500,,169.58,,0.02172,89.41,0.213,,,,,0.00001,96.42,,,,0.01599,50.00,0.00001,50.00,,,,,,,,,1
8783,,,878,1,2.5700,,169.44,,0.01051,237.34,0.131,,,,,0.00001,133.28,,,,0.00834,50.00,0.00166,50.00,,,,,,,,,1
8792,,,879,1,0.5500,,169.65,,0.02323,4.63,0.220,,,,,0.00001,0.00,,,,0.01296,50.00,0.02641,13.28,,,,,,,,,1
8793,,,879,1,1.5700,,169.73,,0.01790,204.80,0.225,,,,,0.00092,108.14,,,,0.00800,50.00,0.00400,50.00,,,,,,,,,1
8801,,,880,0,11.4300,,170.82,,0.00952,162.43,0.137,,,,,0.00051,597.84,,,,0.01799,50.00,0.00001,50.00,,,,,,,,,1
8802,,,880,1,7.8300,,169.95,,0.01744,8.92,0.195,,,,,0.00095,210.92,,,,0.00400,50.00,0.00001,50.00,,,,,,,,,1
8803,,,880,1,26.3300,,170.42,,0.00858,178.88,0.129,,,,,0.00040,757.19,,,,0.01399,50.00,0.00001,50.00,,,,,,,,,1
8811,,,881,0,10.3400,,170.46,,0.01173,145.18,0.163,,,,,0.00060,673.05,,,,0.00999,50.00,0.00001,50.00,,,,,,,,,1
8812,,,881,1,5.6400,,169.93,,0.01125,96.30,0.160,,,,,0.00194,439.56,,,,0.00600,50.00,0.00001,50.00,,,,,,,,,1
8813,,,881,1,11.5700,,170.04,,0.01149,227.96,0.158,,,,,0.00108,467.84,,,,0.01000,50.00,0.00201,50.00,,,,,,,,,1
8822,,,882,1,6.5100,,170.08,,0.01349,79.03,0.170,,,,,0.00001,146.42,,,,0.01399,50.00,0.00001,50.00,,,,,,,,,1
8823,,,882,1,10.5600,,170.57,,0.01203,230.69,0.177,,,,,0.00651,317.13,,,,0.01400,50.00,0.00473,50.00,,,,,,,,,1
8832,,,883,1,16.1500,,170.56,,0.01237,49.14,0.163,,,,,0.00001,600.98,,,,0.01634,50.00,0.00165,50.00,,,,,,,,,1
8833,,,883,1,11.2900,,172.93,,0.02853,171.09,0.412,,,,,0.02357,622.34,,,,0.03234,50.00,0.03034,50.00,,,,,,,,,1
8842,,,884,1,0.2600,,170.79,,0.01194,25.05,0.106,,,,,0.00001,0.00,,,,0.00800,50.00,0.00001,23.28,,,,,,,,,1
8843,,,884,1,0.2700,,170.71,,0.00112,205.20,0.039,,,,,0.00001,0.00,,,,0.00001,50.00,0.00001,41.57,,,,,,,,,1
8851,,,885,0,12.9400,,171.00,,0.01781,96.60,0.207,,,,,0.00027,766.19,,,,0.06517,50.00,0.00084,50.00,,,,,,,,,1
8852,,,885,1,11.7600,,170.91,,0.01039,4.95,0.132,,,,,0.00024,428.20,,,,0.01399,50.00,0.00001,50.00,,,,,,,,,1
8853,,,885,1,6.6900,,171.29,,0.03630,131.07,0.449,,,,,0.00001,200.92,,,,0.06398,50.00,0.00001,50.00,,,,,,,,,1
8861,,,886,0,10.4400,,173.36,,0.06127,183.20,1.099,,,,,0.00240,896.90,,,,0.16184,50.00,0.18730,50.00,,,,,,,,,1
8862,,,886,1,7.4400,,170.85,,0.01440,121.16,0.156,,,,,0.00001,374.06,,,,0.03998,50.00,0.00001,50.00,,,,,,,,,1
8863,,,886,1,12.1600,,174.82,,0.02949,195.66,0.548,,,,,0.01914,964.83,,,,0.01317,50.00,0.00366,50.00,,,,,,,,,1
8872,,,887,1,23.2900,,176.45,,0.07224,185.11,1.202,,,,,0.02817,642.70,,,,0.01634,50.00,0.00566,50.00,,,,,,,,,1
8873,,,887,1,17.1200,,177.70,,0.03571,285.76,0.550,,,,,0.02842,506.48,,,,0.00551,50.00,0.01263,50.00,,,,,,,,,1
8882,,,888,1,19.3500,,185.97,,0.05232,93.05,0.824,,,,,0.02787,498.85,,,,0.00400,50.00,0.00800,50.00,,,,,,,,,1
8883,,,888,1,17.9800,,186.65,,0.04621,248.55,0.728,,,,,0.01806,780.62,,,,0.01321,50.00,0.01279,50.00,,,,,,,,,1
8891,,,889,0,13.4500,,188.09,,0.01723,97.05,0.237,,,,,0.00849,424.06,,,,0.00800,50.00,0.00800,50.00,,,,,,,,,1
8892,,,889,1,13.0400,,187.29,,0.03082,31.53,0.450,,,,,0.01062,356.78,,,,0.00834,50.00,0.00990,50.00,,,,,,,,,1
8893,,,889,1,33.4800,,188.02,,0.01839,203.71,0.276,,,,,0.00807,763.41,,,,0.00507,50.00,0.00293,50.00,,,,,,,,,1
8902,,,890,1,1.9900,,183.75,,0.10765,175.24,1.684,,,,,0.07749,78.49,,,,0.01234,50.00,0.01566,50.00,,,,,,,,,1
8903,,,890,1,4.3100,,186.80,,0.05644,313.73,0.935,,,,,0.03324,246.42,,,,0.00600,50.00,0.00518,50.00,,,,,,,,,1
8912,,,891,1,12.6600,,189.32,,0.03416,159.51,0.542,,,,,0.01020,997.90,,,,0.00600,50.00,0.00400,50.00,,,,,,,,,1
8913,,,891,1,8.7000,,188.81,,0.03799,261.77,0.647,,,,,0.01983,391.27,,,,0.01303,50.00,0.00849,50.00,,,,,,,,,1
8921,,,892,0,12.7800,,195.71,,0.01008,219.52,0.154,,,,,0.00488,651.63,,,,0.00600,50.00,0.00400,50.00,,,,,,,,,1
8922,,,892,1,16.8800,,192.45,,0.01478,192.91,0.221,,,,,0.00986,403.35,,,,0.00931,50.00,0.02220,50.00,,,,,,,,,1
8923,,,892,1,6.5700,,192.15,,0.01857,266.88,0.283,,,,,0.01233,186.42,,,,0.01535,50.00,0.02084,50.00,,,,,,,,,1
8932,,,893,1,15.1600,,192.20,,0.03186,193.12,0.456,,,,,0.01129,368.85,,,,0.00766,50.00,0.02707,50.00,,,,,,,,,1
8933,,,893,1,18.0800,,192.67,,0.02182,306.25,0.336,,,,,0.00800,785.12,,,,0.00834,50.00,0.00532,50.00,,,,,,,,,1
8942,,,894,1,4.1800,,193.84,,0.02461,154.97,0.339,,,,,0.01502,130.56,,,,0.02054,50.00,0.01691,50.00,,,,,,,,,1
8943,,,894,1,10.2500,,194.66,,0.01504,260.95,0.222,,,,,0.01114,430.92,,,,0.00717,50.00,0.00634,50.00,,,,,,,,,1
8951,,,895,0,10.5900,,199.22,,0.00998,276.05,0.153,,,,,0.00848,631.27,,,,0.01000,50.00,0.00800,50.00,,,,,,,,,1
8952,,,895,1,6.0700,,196.11,,0.01247,131.64,0.184,,,,,0.00838,180.56,,,,0.00400,50.00,0.00590,50.00,,,,,,,,,1
8953,,,895,1,4.3400,,196.06,,0.00960,277.66,0.151,,,,,0.00474,158.49,,,,0.00634,50.00,0.00366,50.00,,,,,,,,,1
8962,,,896,1,6.7100,,196.48,,0.00992,244.02,0.151,,,,,0.00443,487.49,,,,0.00766,50.00,0.01034,50.00,,,,,,,,,1
8963,,,896,1,1.9400,,195.74,,0.01624,327.96,0.242,,,,,0.00630,103.28,,,,0.01000,50.00,0.01000,50.00,,,,,,,,,1
8971,,,897,0,10.1700,,202.31,,0.01105,239.75,0.168,,,,,0.00903,714.06,,,,0.00800,50.00,0.00201,50.00,,,,,,,,,1
8972,,,897,1,7.0200,,197.37,,0.00806,213.44,0.128,,,,,0.00516,447.49,,,,0.00600,50.00,0.00742,50.00,,,,,,,,,1
8973,,,897,1,3.3600,,198.09,,0.00828,260.05,0.132,,,,,0.00841,176.42,,,,0.01234,50.00,0.01697,50.00,,,,,,,,,1
8981,,,898,0,10.5100,,200.14,,0.01193,243.78,0.178,,,,,0.00733,567.13,,,,0.00800,50.00,0.00883,50.00,,,,,,,,,1
8982,,,898,1,2.0900,,196.49,,0.00518,250.99,0.091,,,,,0.00513,47.78,,,,0.00434,50.00,0.00435,50.00,,,,,,,,,1
8983,,,898,1,14.7100,,197.23,,0.00735,298.64,0.121,,,,,0.00355,536.13,,,,0.01048,50.00,0.00552,50.00,,,,,,,,,1
8991,,,899,0,13.1200,,196.31,,0.00594,249.45,0.106,,,,,0.00448,618.55,,,,0.00814,50.00,0.00717,50.00,,,,,,,,,1
8992,,,899,1,3.3400,,193.96,,0.01574,244.20,0.223,,,,,0.01129,164.35,,,,0.01434,50.00,0.01131,50.00,,,,,,,,,1
8993,,,899,1,4.4000,,194.81,,0.01737,339.40,0.255,,,,,0.00751,345.77,,,,0.01034,50.00,0.00673,50.00,,,,,,,,,1
9001,,,900,0,15.8500,,192.43,,0.01024,257.78,0.155,,,,,0.00682,884.41,,,,0.00800,50.00,0.00742,50.00,,,,,,,,,1
9002,,,900,1,14.7500,,191.01,,0.01767,246.66,0.277,,,,,0.00656,759.91,,,,0.00566,50.00,0.00972,50.00,,,,,,,,,1
9003,,,900,1,2.7000,,188.80,,0.03437,325.51,0.650,,,,,0.01510,136.42,,,,0.00483,50.00,0.01297,50.00,,,,,,,,,1
9011,,,901,0,16.4300,,191.42,,0.01118,239.07,0.168,,,,,0.00550,668.91,,,,0.00600,50.00,0.00400,50.00,,,,,,,,,1
9012,,,901,1,5.9800,,187.42,,0.04788,205.15,0.725,,,,,0.01022,238.14,,,,0.01303,50.00,0.01283,50.00,,,,,,,,,1
9013,,,901,1,10.3000,,188.01,,0.03392,292.96,0.539,,,,,0.02044,350.56,,,,0.01103,50.00,0.00366,50.00,,,,,,,,,1
9022,,,902,1,0.4200,,170.10,,0.00016,155.08,0.032,,,,,0.00001,17.78,,,,0.00001,50.00,0.00001,50.00,,,,,,,,,1
9023,,,902,1,0.9000,,170.36,,0.00575,264.94,0.098,,,,,0.00197,134.71,,,,0.01024,50.00,0.00645,50.00,,,,,,,,,1
9031,,,903,0,10.0400,,189.76,,0.01391,256.67,0.182,,,,,0.00491,764.41,,,,0.00883,50.00,0.00917,50.00,,,,,,,,,1
9032,,,903,1,6.1300,,176.08,,0.06303,190.94,0.991,,,,,0.07693,183.99,,,,0.01400,50.00,0.01491,50.00,,,,,,,,,1
9033,,,903,1,7.5400,,183.74,,0.05763,234.38,0.954,,,,,0.04145,427.84,,,,0.00951,50.00,0.01000,50.00,,,,,,,,,1
9042,,,904,1,27.8100,,184.89,,0.07989,185.89,1.270,,,,,0.03050,557.49,,,,0.01600,50.00,0.00401,50.00,,,,,,,,,1
9043,,,904,1,15.6200,,185.03,,0.08533,353.38,1.437,,,,,0.05638,226.42,,,,0.01735,50.00,0.01870,50.00,,,,,,,,,1
9052,,,905,1,2.1800,,184.12,,0.14166,136.92,2.504,,,,,0.20548,39.85,,,,0.00703,50.00,0.01480,50.00,,,,,,,,,1
9053,,,905,1,2.7600,,186.63,,0.08462,299.64,1.432,,,,,0.09099,118.14,,,,0.01303,50.00,0.01467,50.00,,,,,,,,,1
9062,,,906,1,0.3600,,184.53,,0.17273,90.33,2.845,,,,,0.00001,0.00,,,,0.10313,50.00,0.29021,7.43,,,,,,,,,1
9063,,,906,1,0.6200,,187.89,,0.12452,214.13,2.217,,,,,0.14961,25.71,,,,0.01572,50.00,0.04090,50.00,,,,,,,,,1
9071,,,907,0,15.4600,,193.58,,0.01909,186.09,0.255,,,,,0.00675,726.48,,,,0.01317,50.00,0.00883,50.00,,,,,,,,,1
9072,,,907,1,9.7500,,191.19,,0.01633,108.52,0.232,,,,,0.00224,402.34,,,,0.01048,50.00,0.00751,50.00,,,,,,,,,1
9073,,,907,1,2.8100,,190.74,,0.03332,231.33,0.480,,,,,0.00476,126.07,,,,0.01000,50.00,0.00401,50.00,,,,,,,,,1
9081,,,908,0,10.0400,,194.33,,0.01474,219.72,0.214,,,,,0.00820,437.13,,,,0.00849,50.00,0.01386,50.00,,,,,,,,,1
9082,,,908,1,1.2000,,191.20,,0.04112,123.28,0.586,,,,,0.02000,13.28,,,,0.02600,50.00,0.01868,50.00,,,,,,,,,1
9083,,,908,1,2.0300,,191.91,,0.02797,253.30,0.408,,,,,0.01414,3.64,,,,0.01048,50.00,0.01766,50.00,,,,,,,,,1
9092,,,909,1,23.8300,,191.67,,0.04768,164.10,0.746,,,,,0.02092,584.06,,,,0.00342,50.00,0.00610,50.00,,,,,,,,,1
9093,,,909,1,29.6000,,190.74,,0.04390,281.24,0.709,,,,,0.01594,692.70,,,,0.00200,50.00,0.00717,50.00,,,,,,,,,1
9102,,,910,1,1.1400,,190.61,,0.09977,145.91,1.656,,,,,0.14981,41.57,,,,0.00400,50.00,0.02345,50.00,,,,,,,,,1
9103,,,910,1,2.5000,,192.67,,0.04429,286.52,0.731,,,,,0.03631,196.42,,,,0.01400,50.00,0.01138,50.00,,,,,,,,,1
9111,,,911,0,10.1300,,199.02,,0.01152,230.11,0.170,,,,,0.00530,519.20,,,,0.00951,50.00,0.02351,50.00,,,,,,,,,1
9112,,,911,1,15.1700,,195.92,,0.02037,131.30,0.334,,,,,0.00438,304.71,,,,0.00848,50.00,0.01103,50.00,,,,,,,,,1
9113,,,911,1,27.2800,,196.33,,0.01682,234.89,0.255,,,,,0.00382,645.77,,,,0.00917,50.00,0.01151,50.00,,,,,,,,,1
9122,,,912,1,0.9000,,191.11,,0.07861,136.35,1.246,,,,,0.12496,27.43,,,,0.00800,50.00,0.02546,50.00,,,,,,,,,1
9123,,,912,1,0.8200,,191.59,,0.09293,297.14,1.795,,,,,0.00001,0.00,,,,0.01097,50.00,0.12341,33.64,,,,,,,,,1
9132,,,913,1,18.5400,,196.35,,0.02545,152.03,0.376,,,,,0.00998,567.84,,,,0.00951,50.00,0.01511,50.00,,,,,,,,,1
9133,,,913,1,7.7000,,195.50,,0.03938,275.10,0.607,,,,,0.01964,373.28,,,,0.02600,50.00,0.00942,50.00,,,,,,,,,1
9141,,,914,0,10.2100,,202.72,,0.01082,193.94,0.163,,,,,0.00759,431.27,,,,0.01566,50.00,0.00786,50.00,,,,,,,,,1
9142,,,914,1,4.6800,,199.72,,0.01916,137.43,0.261,,,,,0.01434,244.35,,,,0.01117,50.00,0.01151,50.00,,,,,,,,,1
9143,,,914,1,19.3700,,201.11,,0.01520,231.90,0.222,,,,,0.01119,657.55,,,,0.00566,50.00,0.01414,50.00,,,,,,,,,1
9151,,,915,0,10.6600,,202.24,,0.01758,261.46,0.284,,,,,0.00495,763.76,,,,0.00370,50.00,0.01431,50.00,,,,,,,,,1
9152,,,915,1,11.0700,,199.81,,0.01443,219.35,0.208,,,,,0.01115,524.06,,,,0.00400,50.00,0.00435,50.00,,,,,,,,,1
9153,,,915,1,11.0500,,199.91,,0.01773,300.63,0.240,,,,,0.00838,967.84,,,,0.01503,50.00,0.00098,50.00,,,,,,,,,1
9161,,,916,0,10.7800,,197.89,,0.01619,228.87,0.232,,,,,0.00788,748.91,,,,0.02600,50.00,0.01200,50.00,,,,,,,,,1
9162,,,916,1,2.9400,,194.66,,0.02720,199.71,0.382,,,,,0.01632,190.56,,,,0.00800,50.00,0.01180,50.00,,,,,,,,,1
9163,,,916,1,4.8200,,194.79,,0.02022,295.96,0.302,,,,,0.01156,292.63,,,,0.00800,50.00,0.00980,50.00,,,,,,,,,1
9171,,,917,0,10.2200,,200.17,,0.01573,209.56,0.225,,,,,0.01089,550.98,,,,0.01542,50.00,0.00459,50.00,,,,,,,,,1
9172,,,917,1,23.1500,,194.18,,0.01844,205.82,0.285,,,,,0.00859,537.84,,,,0.00200,50.00,0.00766,50.00,,,,,,,,,1
9173,,,917,1,24.8200,,195.32,,0.01888,272.52,0.301,,,,,0.01022,504.77,,,,0.00903,50.00,0.00883,50.00,,,,,,,,,1
9182,,,918,1,5.6700,,187.74,,0.07042,221.79,1.131,,,,,0.04565,233.99,,,,0.00400,50.00,0.00635,50.00,,,,,,,,,1
9183,,,918,1,23.8000,,190.26,,0.03034,347.80,0.484,,,,,0.01304,824.47,,,,0.00342,50.00,0.01566,50.00,,,,,,,,,1
9191,,,919,0,11.0200,,192.21,,0.01080,243.64,0.164,,,,,0.00595,546.84,,,,0.01317,50.00,0.00883,50.00,,,,,,,,,1
9192,,,919,1,2.6300,,190.30,,0.02517,206.33,0.372,,,,,0.01910,69.85,,,,0.00634,50.00,0.01097,50.00,,,,,,,,,1
9193,,,919,1,0.8400,,190.11,,0.04123,352.24,0.582,,,,,0.00001,0.00,,,,0.01972,50.00,0.04718,9.14,,,,,,,,,1
9201,,,920,0,11.0200,,192.69,,0.00966,353.56,0.146,,,,,0.00538,567.84,,,,0.00800,50.00,0.00600,50.00,,,,,,,,,1
9202,,,920,1,1.8000,,190.34,,0.02026,257.28,0.294,,,,,0.00806,57.78,,,,0.01331,50.00,0.01337,50.00,,,,,,,,,1
9203,,,920,1,1.4800,,190.54,,0.02292,352.99,0.332,,,,,0.01495,110.56,,,,0.01097,50.00,0.02497,50.00,,,,,,,,,1
9213,,,921,1,0.3500,,169.60,,0.02895,358.77,0.274,,,,,0.00001,68.14,,,,0.03400,50.00,0.00001,50.00,,,,,,,,,1
9222,,,922,1,5.5100,,169.44,,0.00870,133.67,0.112,,,,,0.00001,190.56,,,,0.01000,50.00,0.00198,50.00,,,,,,,,,1
9223,,,922,1,5.9000,,170.83,,0.06982,261.38,1.017,,,,,0.00356,339.91,,,,0.03055,50.00,0.03328,50.00,,,,,,,,,1
9231,,,923,0,16.6500,,180.63,,0.06547,232.07,1.044,,,,,0.02852,738.20,,,,0.01937,50.00,0.03657,50.00,,,,,,,,,1
9232,,,923,1,1.0900,,170.30,,0.02213,97.05,0.297,,,,,0.00001,0.00,,,,0.02000,50.00,0.00522,19.14,,,,,,,,,1
9233,,,923,1,0.4900,,169.99,,0.01349,219.90,0.192,,,,,0.00001,9.50,,,,0.02283,50.00,0.00717,50.00,,,,,,,,,1
9241,,,924,0,10.0700,,190.13,,0.02181,235.77,0.309,,,,,0.00990,547.84,,,,0.00741,50.00,0.01210,50.00,,,,,,,,,1
9242,,,924,1,16.7700,,185.59,,0.05335,216.28,0.831,,,,,0.02445,666.48,,,,0.01868,50.00,0.00697,50.00,,,,,,,,,1
9243,,,924,1,3.5800,,182.71,,0.11745,331.44,1.971,,,,,0.14872,5.71,,,,0.02336,50.00,0.09355,50.00,,,,,,,,,1
9252,,,925,1,12.7300,,178.11,,0.07689,240.85,1.234,,,,,0.02743,562.70,,,,0.01307,50.00,0.01024,50.00,,,,,,,,,1
9253,,,925,1,3.6800,,175.79,,0.08210,259.66,1.257,,,,,0.07945,173.99,,,,0.03146,50.00,0.02606,50.00,,,,,,,,,1
9261,,,926,0,10.0400,,188.54,,0.03328,240.92,0.533,,,,,0.01389,525.77,,,,0.00883,50.00,0.00517,50.00,,,,,,,,,1
9262,,,926,1,11.2100,,178.69,,0.08929,152.26,1.385,,,,,0.04305,323.99,,,,0.01103,50.00,0.02400,50.00,,,,,,,,,1
9263,,,926,1,17.5600,,183.04,,0.06543,261.06,1.069,,,,,0.02381,690.98,,,,0.00083,50.00,0.00118,50.00,,,,,,,,,1
9272,,,927,1,8.3100,,184.24,,0.09891,169.19,1.651,,,,,0.06593,128.14,,,,0.01024,50.00,0.03218,50.00,,,,,,,,,1
9273,,,927,1,9.8000,,184.88,,0.10821,327.39,1.875,,,,,0.07880,150.56,,,,0.00566,50.00,0.03574,50.00,,,,,,,,,1
9281,,,928,0,10.4900,,191.93,,0.01483,248.95,0.212,,,,,0.00890,540.62,,,,0.00517,50.00,0.01014,50.00,,,,,,,,,1
9282,,,928,1,7.3200,,188.52,,0.01685,144.65,0.234,,,,,0.01458,143.99,,,,0.00424,50.00,0.00176,50.00,,,,,,,,,1
9283,,,928,1,6.5400,,188.29,,0.02207,246.66,0.302,,,,,0.01302,170.92,,,,0.01697,50.00,0.03453,50.00,,,,,,,,,1
9291,,,929,0,10.3300,,189.02,,0.01854,207.55,0.263,,,,,0.00890,407.49,,,,0.01151,50.00,0.03200,50.00,,,,,,,,,1
9292,,,929,1,1.4900,,187.28,,0.00949,194.35,0.131,,,,,0.00001,15.71,,,,0.00834,50.00,0.01965,50.00,,,,,,,,,1
9293,,,929,1,7.3800,,187.99,,0.01681,346.50,0.229,,,,,0.00667,178.14,,,,0.01034,50.00,0.00391,50.00,,,,,,,,,1
9301,,,930,0,17.0900,,179.70,,0.04463,213.52,0.703,,,,,0.02623,731.99,,,,0.00848,50.00,0.01351,50.00,,,,,,,,,1
9302,,,930,1,13.0400,,169.01,,0.01725,137.38,0.210,,,,,0.00107,750.62,,,,0.03751,50.00,0.00649,50.00,,,,,,,,,1
9303,,,930,1,3.5300,,169.45,,0.03107,264.04,0.402,,,,,0.02605,61.92,,,,0.00200,50.00,0.00931,50.00,,,,,,,,,1
9312,,,931,1,5.4500,,168.09,,0.00464,54.71,0.081,,,,,0.00059,170.56,,,,0.00517,50.00,0.00283,50.00,,,,,,,,,1
9313,,,931,1,14.6900,,168.35,,0.00803,233.90,0.124,,,,,0.00024,768.26,,,,0.00551,50.00,0.00697,50.00,,,,,,,,,1
9321,,,932,0,12.8000,,168.58,,0.00523,53.51,0.095,,,,,0.00182,520.62,,,,0.00683,50.00,0.00225,50.00,,,,,,,,,1
9322,,,932,1,0.8900,,168.06,,0.00515,335.44,0.076,,,,,0.00001,0.00,,,,0.00198,50.00,0.00001,15.36,,,,,,,,,1
9323,,,932,1,1.7900,,168.22,,0.00581,97.74,0.097,,,,,0.00077,130.21,,,,0.00400,50.00,0.00401,50.00,,,,,,,,,1
9332,,,933,1,7.5100,,168.58,,0.00607,93.45,0.103,,,,,0.00129,857.25,,,,0.00200,50.00,0.00400,50.00,,,,,,,,,1
9333,,,933,1,13.5400,,169.47,,0.02262,196.31,0.429,,,,,0.00332,775.83,,,,0.08134,50.00,0.27123,50.00,,,,,,,,,1
9341,,,934,0,10.9400,,169.46,,0.00847,97.73,0.133,,,,,0.00270,351.98,,,,0.00800,50.00,0.00001,50.00,,,,,,,,,1
9342,,,934,1,18.0400,,168.87,,0.00694,41.31,0.111,,,,,0.00145,694.47,,,,0.00400,50.00,0.00001,50.00,,,,,,,,,1
9343,,,934,1,3.8900,,168.66,,0.01209,151.46,0.174,,,,,0.01250,63.28,,,,0.00200,50.00,0.00318,50.00,,,,,,,,,1
9352,,,935,1,0.5500,,168.16,,0.00843,39.57,0.120,,,,,0.00001,0.00,,,,0.00529,50.00,0.01037,3.28,,,,,,,,,1
9353,,,935,1,1.0800,,168.20,,0.00585,157.72,0.105,,,,,0.00092,108.49,,,,0.00400,50.00,0.00201,50.00,,,,,,,,,1
9362,,,936,1,2.9200,,168.38,,0.00754,18.27,0.118,,,,,0.00143,242.63,,,,0.00834,50.00,0.00673,50.00,,,,,,,,,1
9363,,,936,1,2.0500,,168.39,,0.00830,166.35,0.118,,,,,0.00186,215.36,,,,0.00400,50.00,0.00400,50.00,,,,,,,,,1
9371,,,937,0,14.8400,,169.64,,0.00627,102.98,0.107,,,,,0.00221,498.85,,,,0.00600,50.00,0.00400,50.00,,,,,,,,,1
9372,,,937,1,6.2200,,168.95,,0.00688,65.85,0.111,,,,,0.00308,365.06,,,,0.00400,50.00,0.00152,50.00,,,,,,,,,1
9373,,,937,1,5.0300,,168.68,,0.00655,152.58,0.104,,,,,0.00186,305.06,,,,0.00400,50.00,0.00269,50.00,,,,,,,,,1
9382,,,938,1,2.0600,,168.49,,0.00939,121.25,0.127,,,,,0.00106,47.43,,,,0.01000,50.00,0.00400,50.00,,,,,,,,,1
9383,,,938,1,1.6700,,168.61,,0.01042,247.16,0.140,,,,,0.00519,57.78,,,,0.00200,50.00,0.00201,50.00,,,,,,,,,1
9391,,,939,0,16.0700,,169.63,,0.00778,96.67,0.126,,,,,0.00158,639.56,,,,0.00751,50.00,0.00638,50.00,,,,,,,,,1
9392,,,939,1,3.8900,,169.01,,0.00631,71.81,0.100,,,,,0.00349,211.57,,,,0.00201,50.00,0.00424,50.00,,,,,,,,,1
9393,,,939,1,2.3900,,168.88,,0.00495,205.22,0.091,,,,,0.00212,189.14,,,,0.00400,50.00,0.00201,50.00,,,,,,,,,1
9401,,,940,0,11.7700,,181.90,,0.10317,225.59,1.755,,,,,0.03123,576.48,,,,0.00717,50.00,0.00483,50.00,,,,,,,,,1
9402,,,940,1,50.0600,,169.48,,0.00740,88.99,0.116,,,,,0.00099,726.54,,,,0.01400,50.00,0.00366,50.00,,,,,,,,,1
9403,,,940,1,20.0600,,169.22,,0.00663,225.50,0.110,,,,,0.00056,361.98,,,,0.00400,50.00,0.00201,50.00,,,,,,,,,1
